code_commune,nom_commune,LIBDENS7,predicted_cluster,predicted_name,proba_cluster_0,proba_cluster_1,proba_cluster_2,proba_cluster_3,extrapolated
54345,Manoncourt-en-Vermois,Rural à habitat dispersé,2,Tourisme rural,0.0145,0.0094,0.8348,0.1413,1
54346,Manoncourt-en-Woëvre,Rural à habitat dispersé,2,Tourisme rural,0.0126,0.0093,0.6953,0.2828,1
54348,Manonville,Rural à habitat dispersé,2,Tourisme rural,0.0186,0.0107,0.6461,0.3245,1
54349,Manonviller,Rural à habitat dispersé,2,Tourisme rural,0.0185,0.0106,0.6498,0.321,1
54350,Marainviller,Bourgs ruraux,2,Tourisme rural,0.0235,0.0183,0.6218,0.3364,1
54351,Marbache,Bourgs ruraux,2,Tourisme rural,0.044,0.0134,0.8235,0.1191,1
54352,Maron,Bourgs ruraux,2,Tourisme rural,0.0319,0.0085,0.8324,0.1272,1
54353,Mars-la-Tour,Bourgs ruraux,2,Tourisme rural,0.0292,0.0182,0.5957,0.3569,1
54354,Marthemont,Rural à habitat très dispersé,2,Tourisme rural,0.0255,0.0096,0.7171,0.2477,1
54355,Martincourt,Rural à habitat dispersé,2,Tourisme rural,0.0175,0.0087,0.6247,0.3492,1
54356,Mattexey,Rural à habitat dispersé,2,Tourisme rural,0.0204,0.0172,0.6765,0.286,1
54357,Maxéville,Grands centres urbains,1,Domicile travail,0.249,0.603,0.054,0.094,1
54358,Mazerulles,Rural à habitat dispersé,2,Tourisme rural,0.0154,0.012,0.6793,0.2932,1
54359,Méhoncourt,Rural à habitat dispersé,2,Tourisme rural,0.018,0.011,0.7198,0.2512,1
54360,Ménil-la-Tour,Rural à habitat dispersé,2,Tourisme rural,0.0228,0.0185,0.5969,0.3619,1
54362,Mercy-le-Bas,Rural à habitat dispersé,2,Tourisme rural,0.0388,0.0191,0.5844,0.3577,1
54363,Mercy-le-Haut,Rural à habitat dispersé,2,Tourisme rural,0.0163,0.0085,0.6306,0.3446,1
54364,Méréville,Ceintures urbaines,2,Tourisme rural,0.1048,0.0277,0.7685,0.099,1
54365,Merviller,Rural à habitat dispersé,2,Tourisme rural,0.025,0.0132,0.6281,0.3337,1
54366,Messein,Ceintures urbaines,2,Tourisme rural,0.2288,0.064,0.5388,0.1684,1
54367,Mexy,Ceintures urbaines,2,Tourisme rural,0.2558,0.0782,0.3598,0.3063,1
54368,Mignéville,Rural à habitat dispersé,2,Tourisme rural,0.0228,0.0237,0.6465,0.307,1
54369,Millery,Bourgs ruraux,2,Tourisme rural,0.0297,0.0116,0.8429,0.1158,1
54370,Minorville,Rural à habitat dispersé,2,Tourisme rural,0.0233,0.0156,0.5889,0.3722,1
54371,Moineville,Rural à habitat dispersé,2,Tourisme rural,0.0174,0.0229,0.762,0.1977,1
54372,Moivrons,Rural à habitat dispersé,2,Tourisme rural,0.0231,0.0117,0.699,0.2662,1
54373,Moncel-lès-Lunéville,Rural à habitat dispersé,2,Tourisme rural,0.017,0.0153,0.6809,0.2868,1
54374,Moncel-sur-Seille,Rural à habitat dispersé,2,Tourisme rural,0.0178,0.0144,0.6091,0.3588,1
54375,Montauville,Ceintures urbaines,2,Tourisme rural,0.0969,0.0214,0.7622,0.1195,1
54376,Montenoy,Rural à habitat dispersé,2,Tourisme rural,0.0276,0.0139,0.6894,0.2691,1
54377,Montigny,Rural à habitat dispersé,2,Tourisme rural,0.0273,0.0201,0.5794,0.3733,1
54378,Montigny-sur-Chiers,Rural à habitat dispersé,2,Tourisme rural,0.0196,0.0141,0.6349,0.3313,1
54379,Mont-l'Étroit,Rural à habitat dispersé,2,Tourisme rural,0.0178,0.0066,0.7731,0.2026,1
54380,Mont-le-Vignoble,Rural à habitat dispersé,2,Tourisme rural,0.0198,0.0129,0.823,0.1444,1
54381,Montreux,Rural à habitat dispersé,2,Tourisme rural,0.0272,0.0166,0.6392,0.317,1
54382,Mont-Saint-Martin,Centres urbains intermédiaires,0,Peri-urbain loisirs,0.2987,0.2667,0.1693,0.2653,1
54383,Mont-sur-Meurthe,Rural à habitat dispersé,2,Tourisme rural,0.0293,0.0221,0.6377,0.3109,1
54385,Morfontaine,Bourgs ruraux,2,Tourisme rural,0.0365,0.018,0.5925,0.3531,1
54386,Moriviller,Rural à habitat dispersé,2,Tourisme rural,0.0164,0.0098,0.7747,0.1991,1
54387,Morville-sur-Seille,Rural à habitat dispersé,2,Tourisme rural,0.0134,0.0117,0.6886,0.2863,1
54388,Mouacourt,Rural à habitat dispersé,2,Tourisme rural,0.0046,0.0194,0.8645,0.1115,1
54389,Mouaville,Rural à habitat dispersé,2,Tourisme rural,0.0178,0.0117,0.6223,0.3482,1
54390,Mousson,Rural à habitat dispersé,2,Tourisme rural,0.0078,0.0035,0.8704,0.1183,1
54391,Moutiers,Petites villes,2,Tourisme rural,0.0797,0.026,0.5826,0.3117,1
54392,Moutrot,Rural à habitat dispersé,2,Tourisme rural,0.0163,0.0139,0.7141,0.2557,1
54393,Moyen,Rural à habitat dispersé,2,Tourisme rural,0.0204,0.0168,0.7041,0.2587,1
54394,Murville,Rural à habitat dispersé,2,Tourisme rural,0.0226,0.0122,0.6246,0.3407,1
54395,Nancy,Grands centres urbains,1,Domicile travail,0.0495,0.928,0.0059,0.0165,0
54396,Neufmaisons,Rural à habitat dispersé,2,Tourisme rural,0.031,0.0144,0.7334,0.2212,1
54397,Neuves-Maisons,Centres urbains intermédiaires,0,Peri-urbain loisirs,0.3198,0.2131,0.2522,0.2149,1
54398,Neuviller-lès-Badonviller,Rural à habitat dispersé,2,Tourisme rural,0.0242,0.0158,0.6277,0.3323,1
54399,Neuviller-sur-Moselle,Rural à habitat dispersé,2,Tourisme rural,0.006,0.0047,0.9599,0.0294,1
54400,Nomeny,Bourgs ruraux,2,Tourisme rural,0.0235,0.0162,0.5816,0.3786,1
54401,Nonhigny,Rural à habitat dispersé,2,Tourisme rural,0.0269,0.0183,0.675,0.2798,1
54402,Norroy-le-Sec,Rural à habitat dispersé,2,Tourisme rural,0.0157,0.0124,0.6651,0.3069,1
54403,Norroy-lès-Pont-à-Mousson,Bourgs ruraux,2,Tourisme rural,0.0964,0.0159,0.7274,0.1603,1
54404,Noviant-aux-Prés,Rural à habitat dispersé,2,Tourisme rural,0.0154,0.0093,0.6594,0.3159,1
54405,Ochey,Rural à habitat dispersé,2,Tourisme rural,0.0135,0.0084,0.7202,0.2579,1
54406,Ogéviller,Rural à habitat dispersé,2,Tourisme rural,0.0252,0.0223,0.5822,0.3703,1
54407,Ognéville,Rural à habitat dispersé,2,Tourisme rural,0.0184,0.0131,0.6267,0.3419,1
54408,Olley,Rural à habitat dispersé,2,Tourisme rural,0.0189,0.014,0.5994,0.3677,1
54409,Omelmont,Rural à habitat dispersé,2,Tourisme rural,0.0209,0.0163,0.7372,0.2257,1
54410,Onville,Bourgs ruraux,2,Tourisme rural,0.0288,0.0103,0.7779,0.183,1
54411,Ormes-et-Ville,Rural à habitat dispersé,2,Tourisme rural,0.0159,0.0063,0.7135,0.2644,1
54412,Othe,Rural à habitat dispersé,2,Tourisme rural,0.0192,0.0108,0.6143,0.3557,1
54413,Ozerailles,Rural à habitat dispersé,2,Tourisme rural,0.0201,0.0139,0.6557,0.3103,1
54414,Pagney-derrière-Barine,Ceintures urbaines,2,Tourisme rural,0.0936,0.0218,0.7826,0.102,1
54415,Pagny-sur-Moselle,Bourgs ruraux,2,Tourisme rural,0.118,0.0348,0.5864,0.2608,0
54416,Pannes,Rural à habitat dispersé,2,Tourisme rural,0.0235,0.017,0.5892,0.3703,1
54417,Parey-Saint-Césaire,Rural à habitat dispersé,2,Tourisme rural,0.0237,0.0167,0.7324,0.2272,1
54418,Parroy,Rural à habitat dispersé,2,Tourisme rural,0.0034,0.0107,0.8949,0.091,0
54419,Parux,Rural à habitat dispersé,2,Tourisme rural,0.0293,0.0139,0.6099,0.3469,1
54420,Petit-Failly,Rural à habitat dispersé,2,Tourisme rural,0.0181,0.008,0.6196,0.3543,1
54421,Petitmont,Rural à habitat dispersé,2,Tourisme rural,0.0344,0.0118,0.6391,0.3148,1
54422,Pettonville,Rural à habitat dispersé,2,Tourisme rural,0.0233,0.0205,0.6092,0.3471,1
54423,Pexonne,Rural à habitat dispersé,2,Tourisme rural,0.0354,0.0163,0.7579,0.1904,1
54424,Phlin,Rural à habitat très dispersé,2,Tourisme rural,0.0195,0.0107,0.5864,0.3834,1
54425,Piennes,Bourgs ruraux,3,Tourisme litoral,0.1891,0.0643,0.3553,0.3912,1
54426,Pierre-la-Treiche,Rural à habitat dispersé,2,Tourisme rural,0.0072,0.0104,0.9424,0.0399,1
54427,Pierre-Percée,Rural à habitat très dispersé,2,Tourisme rural,0.0645,0.0193,0.735,0.1812,1
54428,Pierrepont,Rural à habitat dispersé,2,Tourisme rural,0.0318,0.0192,0.596,0.353,1
54429,Pierreville,Rural à habitat dispersé,2,Tourisme rural,0.0095,0.0168,0.8768,0.0969,1
54430,Pompey,Centres urbains intermédiaires,2,Tourisme rural,0.2275,0.1097,0.4801,0.1827,1
54431,Pont-à-Mousson,Centres urbains intermédiaires,2,Tourisme rural,0.2932,0.1078,0.3749,0.224,1
54432,Pont-Saint-Vincent,Ceintures urbaines,2,Tourisme rural,0.2122,0.0491,0.5992,0.1395,1
54433,Port-sur-Seille,Rural à habitat dispersé,2,Tourisme rural,0.0168,0.0151,0.6421,0.326,1
54434,Praye,Rural à habitat dispersé,2,Tourisme rural,0.0196,0.0095,0.7094,0.2615,1
54435,Prény,Rural à habitat dispersé,2,Tourisme rural,0.0141,0.0062,0.8285,0.1511,1
54436,Preutin-Higny,Rural à habitat dispersé,2,Tourisme rural,0.0215,0.0109,0.6291,0.3386,1
54437,Pulligny,Bourgs ruraux,2,Tourisme rural,0.0218,0.0126,0.8769,0.0887,1
54438,Pulney,Rural à habitat dispersé,2,Tourisme rural,0.0255,0.009,0.6135,0.352,1
54439,Pulnoy,Centres urbains intermédiaires,0,Peri-urbain loisirs,0.3048,0.2311,0.2017,0.2625,1
54440,Puxe,Rural à habitat dispersé,2,Tourisme rural,0.0194,0.0146,0.5741,0.3919,1
54441,Puxieux,Rural à habitat dispersé,2,Tourisme rural,0.0251,0.0148,0.6298,0.3303,1
54442,Quevilloncourt,Rural à habitat dispersé,2,Tourisme rural,0.0174,0.0129,0.6586,0.311,1
54443,Raon-lès-Leau,Rural à habitat dispersé,2,Tourisme rural,0.0476,0.0125,0.5607,0.3793,1
54444,Raucourt,Rural à habitat dispersé,2,Tourisme rural,0.02,0.0152,0.6351,0.3297,1
54445,Raville-sur-Sânon,Rural à habitat dispersé,2,Tourisme rural,0.0096,0.0218,0.8538,0.1148,1
54446,Réchicourt-la-Petite,Rural à habitat dispersé,2,Tourisme rural,0.0109,0.0137,0.7706,0.2047,1
54447,Réclonville,Rural à habitat dispersé,2,Tourisme rural,0.0223,0.0205,0.6129,0.3443,1
54449,Rehainviller,Bourgs ruraux,2,Tourisme rural,0.0529,0.0292,0.6422,0.2758,1
54450,Reherrey,Rural à habitat dispersé,2,Tourisme rural,0.0237,0.0166,0.6082,0.3515,1
54451,Réhon,Ceintures urbaines,3,Tourisme litoral,0.2411,0.2299,0.215,0.314,1
54452,Reillon,Rural à habitat très dispersé,2,Tourisme rural,0.0228,0.0175,0.6766,0.2831,1
54453,Rembercourt-sur-Mad,Rural à habitat dispersé,2,Tourisme rural,0.0204,0.0114,0.6426,0.3257,1
54455,Remenoville,Rural à habitat dispersé,2,Tourisme rural,0.0161,0.014,0.7971,0.1728,1
54456,Réméréville,Rural à habitat dispersé,2,Tourisme rural,0.0131,0.0107,0.7147,0.2614,1
54457,Remoncourt,Rural à habitat très dispersé,2,Tourisme rural,0.024,0.0179,0.7482,0.2099,1
54458,Repaix,Rural à habitat dispersé,2,Tourisme rural,0.0149,0.0293,0.8179,0.1379,1
54459,Richardménil,Ceintures urbaines,2,Tourisme rural,0.2089,0.0536,0.5448,0.1927,1
54460,Rogéville,Rural à habitat dispersé,2,Tourisme rural,0.0132,0.0081,0.7105,0.2681,1
54461,Romain,Rural à habitat très dispersé,2,Tourisme rural,0.0212,0.0101,0.7528,0.216,1
54462,Rosières-aux-Salines,Bourgs ruraux,2,Tourisme rural,0.0295,0.0191,0.8312,0.1202,1
54463,Rosières-en-Haye,Rural à habitat dispersé,2,Tourisme rural,0.017,0.0144,0.7895,0.1791,1
54464,Rouves,Rural à habitat dispersé,2,Tourisme rural,0.0217,0.0161,0.5725,0.3897,1
54465,Roville-devant-Bayon,Rural à habitat dispersé,2,Tourisme rural,0.0201,0.0199,0.8811,0.0789,1
54466,Royaumeix,Rural à habitat dispersé,2,Tourisme rural,0.0223,0.0142,0.6173,0.3462,1
54467,Rozelieures,Rural à habitat dispersé,2,Tourisme rural,0.0188,0.013,0.6246,0.3435,1
54468,Saffais,Rural à habitat dispersé,2,Tourisme rural,0.0164,0.0091,0.8091,0.1654,1
54469,Saint-Ail,Petites villes,2,Tourisme rural,0.0203,0.0134,0.7179,0.2484,1
54470,Saint-Baussant,Rural à habitat dispersé,2,Tourisme rural,0.017,0.0104,0.6155,0.357,1
54471,Saint-Boingt,Rural à habitat dispersé,2,Tourisme rural,0.0194,0.0129,0.6073,0.3605,1
54472,Saint-Clément,Bourgs ruraux,2,Tourisme rural,0.0258,0.0159,0.6485,0.3098,1
54473,Saint-Firmin,Rural à habitat dispersé,2,Tourisme rural,0.016,0.0158,0.8082,0.1601,1
54474,Sainte-Geneviève,Rural à habitat dispersé,2,Tourisme rural,0.011,0.0055,0.8714,0.1122,1
54475,Saint-Germain,Rural à habitat dispersé,2,Tourisme rural,0.0143,0.0102,0.8076,0.1679,1
54476,Saint-Jean-lès-Longuyon,Rural à habitat dispersé,2,Tourisme rural,0.0208,0.0132,0.6264,0.3395,1
54477,Saint-Julien-lès-Gorze,Rural à habitat dispersé,2,Tourisme rural,0.0153,0.0087,0.661,0.315,1
54478,Saint-Marcel,Rural à habitat dispersé,2,Tourisme rural,0.0223,0.0129,0.6236,0.3412,1
54479,Saint-Mard,Rural à habitat dispersé,2,Tourisme rural,0.0045,0.0135,0.915,0.0671,1
54480,Saint-Martin,Rural à habitat dispersé,2,Tourisme rural,0.0191,0.0193,0.639,0.3226,1
54481,Saint-Maurice-aux-Forges,Rural à habitat dispersé,2,Tourisme rural,0.0273,0.019,0.6289,0.3249,1
54482,Saint-Max,Grands centres urbains,1,Domicile travail,0.1581,0.7784,0.0357,0.0278,1
54483,Saint-Nicolas-de-Port,Centres urbains intermédiaires,0,Peri-urbain loisirs,0.287,0.2393,0.2334,0.2403,1
54484,Sainte-Pôle,Rural à habitat dispersé,2,Tourisme rural,0.0273,0.0191,0.5738,0.3799,1
54485,Saint-Pancré,Rural à habitat dispersé,2,Tourisme rural,0.0184,0.0084,0.6947,0.2784,1
54486,Saint-Remimont,Rural à habitat dispersé,2,Tourisme rural,0.0094,0.0063,0.91,0.0742,1
54487,Saint-Rémy-aux-Bois,Rural à habitat très dispersé,2,Tourisme rural,0.0208,0.0121,0.6479,0.3192,1
54488,Saint-Sauveur,Rural à habitat très dispersé,2,Tourisme rural,0.0625,0.0162,0.6718,0.2495,1
54489,Saint-Supplet,Rural à habitat dispersé,2,Tourisme rural,0.0159,0.0108,0.647,0.3263,1
54490,Saizerais,Bourgs ruraux,2,Tourisme rural,0.0262,0.0224,0.7793,0.1722,1
54491,Sancy,Rural à habitat dispersé,2,Tourisme rural,0.0174,0.0104,0.6692,0.3029,1
54492,Sanzey,Rural à habitat dispersé,2,Tourisme rural,0.0236,0.018,0.5833,0.3751,1
54493,Saulnes,Ceintures urbaines,2,Tourisme rural,0.2556,0.1104,0.3409,0.2931,1
54494,Saulxerotte,Rural à habitat dispersé,2,Tourisme rural,0.0285,0.0126,0.6295,0.3293,1
54495,Saulxures-lès-Nancy,Centres urbains intermédiaires,2,Tourisme rural,0.2914,0.1172,0.3541,0.2373,1
54496,Saulxures-lès-Vannes,Rural à habitat dispersé,2,Tourisme rural,0.0184,0.0074,0.7706,0.2037,1
54497,Saxon-Sion,Rural à habitat très dispersé,2,Tourisme rural,0.0332,0.0087,0.6761,0.2821,1
54498,Seichamps,Centres urbains intermédiaires,0,Peri-urbain loisirs,0.2926,0.2438,0.1872,0.2764,1
54499,Seicheprey,Rural à habitat dispersé,2,Tourisme rural,0.0149,0.0091,0.6592,0.3168,1
54500,Selaincourt,Rural à habitat dispersé,2,Tourisme rural,0.0291,0.0102,0.6237,0.3371,1
54501,Seranville,Rural à habitat dispersé,2,Tourisme rural,0.0163,0.0211,0.7822,0.1804,1
54502,Serres,Rural à habitat dispersé,2,Tourisme rural,0.009,0.0062,0.8232,0.1616,1
54504,Serrouville,Rural à habitat dispersé,2,Tourisme rural,0.0203,0.0101,0.6182,0.3514,1
54505,Sexey-aux-Forges,Rural à habitat dispersé,2,Tourisme rural,0.0078,0.0054,0.937,0.0498,1
54507,Sionviller,Rural à habitat dispersé,2,Tourisme rural,0.0126,0.0138,0.7957,0.1779,1
54508,Sivry,Rural à habitat dispersé,2,Tourisme rural,0.0211,0.0102,0.7181,0.2507,1
54509,Sommerviller,Ceintures urbaines,2,Tourisme rural,0.1617,0.0522,0.6099,0.1762,1
54510,Sornéville,Rural à habitat dispersé,2,Tourisme rural,0.0162,0.0104,0.6829,0.2905,1
54511,Sponville,Rural à habitat dispersé,2,Tourisme rural,0.0235,0.0159,0.5859,0.3748,1
54512,Tanconville,Rural à habitat très dispersé,2,Tourisme rural,0.0287,0.0196,0.7684,0.1834,1
54513,Tantonville,Bourgs ruraux,2,Tourisme rural,0.022,0.019,0.6925,0.2665,1
54514,Tellancourt,Rural à habitat dispersé,2,Tourisme rural,0.0559,0.0202,0.5491,0.3749,1
54515,Thélod,Rural à habitat dispersé,2,Tourisme rural,0.0208,0.007,0.7282,0.2441,1
54516,They-sous-Vaudemont,Rural à habitat dispersé,2,Tourisme rural,0.0289,0.0093,0.6043,0.3576,1
54517,Thézey-Saint-Martin,Rural à habitat dispersé,2,Tourisme rural,0.0155,0.0109,0.6197,0.3539,1
54518,Thiaucourt-Regniéville,Bourgs ruraux,2,Tourisme rural,0.0287,0.0136,0.6872,0.2705,1
54519,Thiaville-sur-Meurthe,Rural à habitat dispersé,2,Tourisme rural,0.0344,0.0295,0.6683,0.2679,1
54520,Thiébauménil,Bourgs ruraux,2,Tourisme rural,0.0284,0.0221,0.5762,0.3734,1
54521,Thil,Ceintures urbaines,2,Tourisme rural,0.2687,0.1591,0.2894,0.2828,1
54522,Thorey-Lyautey,Rural à habitat dispersé,2,Tourisme rural,0.0166,0.0102,0.6423,0.3309,1
54523,Thuilley-aux-Groseilles,Rural à habitat dispersé,2,Tourisme rural,0.0179,0.0108,0.6666,0.3047,1
54524,Thumeréville,Rural à habitat dispersé,2,Tourisme rural,0.0185,0.014,0.6251,0.3424,1
54525,Tiercelet,Rural à habitat dispersé,2,Tourisme rural,0.0292,0.0149,0.6026,0.3532,1
54526,Tomblaine,Grands centres urbains,0,Peri-urbain loisirs,0.4514,0.3241,0.1001,0.1244,1
54527,Tonnoy,Bourgs ruraux,2,Tourisme rural,0.0176,0.0069,0.9037,0.0717,1
54528,Toul,Centres urbains intermédiaires,2,Tourisme rural,0.1865,0.0583,0.5535,0.2017,1
54529,Tramont-Émy,Rural à habitat très dispersé,2,Tourisme rural,0.0373,0.0129,0.5984,0.3514,1
54530,Tramont-Lassus,Rural à habitat très dispersé,2,Tourisme rural,0.0402,0.0127,0.6032,0.3439,1
54531,Tramont-Saint-André,Rural à habitat dispersé,2,Tourisme rural,0.0317,0.0114,0.6065,0.3504,1
54532,Tremblecourt,Rural à habitat dispersé,2,Tourisme rural,0.0165,0.0093,0.688,0.2863,1
54533,Trieux,Bourgs ruraux,2,Tourisme rural,0.1514,0.0418,0.4249,0.3818,1
54534,Trondes,Rural à habitat dispersé,2,Tourisme rural,0.0171,0.0087,0.8341,0.1401,1
54535,Tronville,Rural à habitat dispersé,2,Tourisme rural,0.0262,0.0149,0.6195,0.3394,1
54536,Tucquegnieux,Bourgs ruraux,2,Tourisme rural,0.1192,0.0376,0.475,0.3682,1
54537,Ugny,Bourgs ruraux,2,Tourisme rural,0.0299,0.0133,0.654,0.3028,1
54538,Uruffe,Rural à habitat dispersé,2,Tourisme rural,0.0141,0.0067,0.8306,0.1486,1
54539,Vacqueville,Rural à habitat dispersé,2,Tourisme rural,0.0259,0.0147,0.6216,0.3378,1
54540,Val-et-Châtillon,Rural à habitat dispersé,2,Tourisme rural,0.0389,0.0129,0.6601,0.2882,1
54541,Valhey,Rural à habitat dispersé,2,Tourisme rural,0.0087,0.0069,0.9017,0.0827,1
54542,Valleroy,Bourgs ruraux,2,Tourisme rural,0.0802,0.0234,0.639,0.2575,1
54543,Vallois,Rural à habitat dispersé,2,Tourisme rural,0.0182,0.0211,0.719,0.2417,1
54544,Vandelainville,Bourgs ruraux,2,Tourisme rural,0.0287,0.0123,0.7802,0.1787,1
54545,Vandeléville,Rural à habitat dispersé,2,Tourisme rural,0.0283,0.0085,0.6407,0.3225,1
54546,Vandières,Bourgs ruraux,2,Tourisme rural,0.0213,0.0064,0.9077,0.0647,1
54547,Vandœuvre-lès-Nancy,Grands centres urbains,1,Domicile travail,0.2479,0.5931,0.0589,0.1001,1
54548,Vannes-le-Châtel,Rural à habitat dispersé,2,Tourisme rural,0.0254,0.0084,0.6846,0.2816,1
54549,Varangéville,Centres urbains intermédiaires,2,Tourisme rural,0.125,0.0305,0.6663,0.1782,1
54550,Vathiménil,Rural à habitat dispersé,2,Tourisme rural,0.0177,0.015,0.6761,0.2912,1
54551,Vaucourt,Rural à habitat très dispersé,2,Tourisme rural,0.0171,0.0142,0.8272,0.1414,1
54552,Vaudémont,Rural à habitat dispersé,2,Tourisme rural,0.0256,0.007,0.6436,0.3239,1
54553,Vaudeville,Rural à habitat dispersé,2,Tourisme rural,0.0156,0.0071,0.7743,0.203,1
54554,Vaudigny,Rural à habitat dispersé,2,Tourisme rural,0.0103,0.007,0.8215,0.1612,1
54555,Vaxainville,Rural à habitat dispersé,2,Tourisme rural,0.0238,0.0204,0.6089,0.3469,1
54556,Vého,Rural à habitat dispersé,2,Tourisme rural,0.0185,0.0141,0.6417,0.3257,1
54557,Bois-de-Haye,Bourgs ruraux,2,Tourisme rural,0.0393,0.0186,0.7539,0.1882,1
54558,Velaine-sous-Amance,Rural à habitat dispersé,2,Tourisme rural,0.0187,0.0124,0.6631,0.3058,1
54559,Velle-sur-Moselle,Rural à habitat dispersé,2,Tourisme rural,0.0045,0.0126,0.9285,0.0544,1
54560,Veney,Rural à habitat très dispersé,2,Tourisme rural,0.0275,0.0129,0.6353,0.3243,1
54561,Vennezey,Rural à habitat très dispersé,2,Tourisme rural,0.0274,0.0182,0.6257,0.3287,1
54562,Verdenal,Rural à habitat dispersé,2,Tourisme rural,0.0169,0.024,0.7899,0.1693,1
54563,Vézelise,Bourgs ruraux,2,Tourisme rural,0.0953,0.0297,0.5301,0.3449,1
54564,Viéville-en-Haye,Rural à habitat dispersé,2,Tourisme rural,0.0169,0.0113,0.6406,0.3311,1
54565,Vigneulles,Rural à habitat dispersé,2,Tourisme rural,0.0073,0.0051,0.901,0.0867,1
54566,Vilcey-sur-Trey,Rural à habitat dispersé,2,Tourisme rural,0.022,0.0081,0.6726,0.2973,1
54567,Villacourt,Rural à habitat dispersé,2,Tourisme rural,0.0121,0.0073,0.8601,0.1204,1
54568,Ville-au-Montois,Rural à habitat dispersé,2,Tourisme rural,0.0165,0.0076,0.6325,0.3434,1
54569,Ville-au-Val,Rural à habitat dispersé,2,Tourisme rural,0.0098,0.0041,0.8801,0.106,1
54570,Villecey-sur-Mad,Rural à habitat dispersé,2,Tourisme rural,0.0201,0.0059,0.7294,0.2446,1
54571,Ville-en-Vermois,Bourgs ruraux,2,Tourisme rural,0.0195,0.0129,0.8605,0.1071,0
54572,Ville-Houdlémont,Rural à habitat dispersé,2,Tourisme rural,0.0356,0.0142,0.6379,0.3123,1
54573,Villers-en-Haye,Rural à habitat dispersé,2,Tourisme rural,0.014,0.0069,0.786,0.193,1
54574,Villers-la-Chèvre,Ceintures urbaines,2,Tourisme rural,0.0977,0.0269,0.5602,0.3153,1
54575,Villers-la-Montagne,Bourgs ruraux,2,Tourisme rural,0.045,0.0179,0.5795,0.3577,1
54576,Villers-le-Rond,Rural à habitat dispersé,2,Tourisme rural,0.0176,0.0089,0.6308,0.3427,1
54577,Villers-lès-Moivrons,Rural à habitat dispersé,2,Tourisme rural,0.0213,0.0085,0.7158,0.2544,1
54578,Villers-lès-Nancy,Grands centres urbains,1,Domicile travail,0.2378,0.5985,0.0465,0.1172,1
54579,Villers-sous-Prény,Rural à habitat dispersé,2,Tourisme rural,0.0106,0.0063,0.8688,0.1143,1
54580,Villerupt,Ceintures urbaines,1,Domicile travail,0.2815,0.3118,0.1592,0.2475,1
54581,Ville-sur-Yron,Rural à habitat dispersé,2,Tourisme rural,0.0137,0.0126,0.6457,0.3279,1
54582,Villette,Rural à habitat dispersé,2,Tourisme rural,0.0207,0.0079,0.6516,0.3198,1
54583,Villey-le-Sec,Rural à habitat dispersé,2,Tourisme rural,0.0037,0.0081,0.9534,0.0348,0
54584,Villey-Saint-Étienne,Bourgs ruraux,2,Tourisme rural,0.0138,0.018,0.8667,0.1015,1
54585,Virecourt,Bourgs ruraux,2,Tourisme rural,0.0173,0.0233,0.8188,0.1407,1
54586,Viterne,Bourgs ruraux,2,Tourisme rural,0.0358,0.0118,0.7613,0.1911,1
54587,Vitrey,Rural à habitat dispersé,2,Tourisme rural,0.0162,0.0111,0.6608,0.312,1
54588,Vitrimont,Rural à habitat dispersé,2,Tourisme rural,0.0133,0.0095,0.8694,0.1077,1
54589,Vittonville,Rural à habitat dispersé,2,Tourisme rural,0.0095,0.006,0.9156,0.069,1
54590,Viviers-sur-Chiers,Rural à habitat dispersé,2,Tourisme rural,0.0229,0.0122,0.6397,0.3252,1
54591,Voinémont,Bourgs ruraux,2,Tourisme rural,0.0222,0.0157,0.7867,0.1754,1
54592,Vroncourt,Rural à habitat dispersé,2,Tourisme rural,0.0189,0.0137,0.6386,0.3289,1
54593,Waville,Rural à habitat dispersé,2,Tourisme rural,0.0161,0.0082,0.7225,0.2532,1
54594,Xammes,Rural à habitat dispersé,2,Tourisme rural,0.0188,0.0124,0.653,0.3158,1
54595,Xermaménil,Rural à habitat dispersé,2,Tourisme rural,0.0139,0.0119,0.7926,0.1817,1
54596,Xeuilley,Bourgs ruraux,2,Tourisme rural,0.029,0.0264,0.7239,0.2207,1
54597,Xirocourt,Rural à habitat dispersé,2,Tourisme rural,0.0114,0.0151,0.8507,0.1228,1
54598,Xivry-Circourt,Rural à habitat dispersé,2,Tourisme rural,0.0168,0.0107,0.6508,0.3218,1
54599,Xonville,Rural à habitat dispersé,2,Tourisme rural,0.0256,0.0155,0.6012,0.3577,1
54600,Xousse,Rural à habitat dispersé,2,Tourisme rural,0.0154,0.0123,0.8023,0.17,1
54601,Xures,Rural à habitat dispersé,2,Tourisme rural,0.0048,0.0276,0.8398,0.1278,1
54602,Han-devant-Pierrepont,Rural à habitat dispersé,2,Tourisme rural,0.018,0.011,0.6325,0.3385,1
55001,Abainville,Rural à habitat dispersé,2,Tourisme rural,0.0115,0.0048,0.8597,0.1239,1
55002,Abaucourt-Hautecourt,Rural à habitat très dispersé,2,Tourisme rural,0.0281,0.0167,0.5699,0.3853,1
55004,Aincreville,Rural à habitat très dispersé,2,Tourisme rural,0.0146,0.0107,0.7316,0.2431,1
55005,Amanty,Rural à habitat très dispersé,2,Tourisme rural,0.0293,0.0106,0.6654,0.2948,1
